wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
16,1,0,1,33,4,1,0,2,0.51666666700000008,258,1.0,0,0.0,0.375,0,0,14.875,5,1.5,0
19,1,0,5,48,151,3,2,16,0.60416666699999999,1417,0.875,0,0.0,0.23157894699999998,0,0,72.736842109999998,33,4.3684000000000003,0
2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,0
5,6,0,8,35,0,5,5,3,0.65000000000000002,183,0.40000000000000002,0,0.99624060199999998,0.34999999999999998,2,11,34.600000000000001,4,1.3999999999999999,0
2,2,0,4,3,1,3,2,2,2.0,8,0.0,0,0.88888888900000007,0.625,0,0,3.0,1,0.5,0
2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,1
4,2,0,6,12,6,4,2,3,2.0,140,0.0,0,0.72727272700000001,0.75,0,0,34.0,6,4.0,0
3,1,0,2,16,1,0,2,2,0.83333333300000001,84,0.66666666699999999,0,0.0,0.5,0,0,26.0,1,0.66669999999999996,0
18,6,3,26,60,69,23,6,15,0.70588235300000002,252,1.0,1,0.98263027299999994,0.27777777800000003,3,7,12.83333333,15,1.9443999999999999,0
18,5,0,16,76,89,5,16,6,0.78991596599999991,348,1.0,2,0.97462686599999993,0.233333333,3,16,17.944444440000002,2,1.1667000000000001,0
2,1,0,5,2,1,5,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,8,0,4,3,1,2,2,2,2.0,13,0.0,0,1.0,0.75,0,0,5.5,0,0.0,0
19,2,0,17,38,147,10,9,14,0.80555555599999995,193,1.0,1,0.5,0.167464115,1,3,9.0526315789999998,3,1.0,0
10,1,0,13,37,3,9,7,9,0.55555555600000006,222,1.0,1,0.0,0.26250000000000001,0,0,21.0,4,1.7,0
14,7,0,13,98,51,2,12,4,0.78205128200000007,799,1.0,0,0.98056801199999999,0.21428571399999999,0,0,55.214285709999999,6,1.7857000000000001,0
19,1,38,62,30,147,57,8,18,0.90476190499999998,242,0.428571429,5,0.0,0.26851851900000001,0,0,11.36842105,6,1.5789,0
6,5,0,9,29,5,5,6,3,0.66666666699999999,141,1.0,2,0.99240121599999997,0.5,1,7,22.0,1,0.83330000000000004,0
11,4,0,6,23,23,2,4,10,0.53333333299999997,494,0.33333333300000001,1,0.77777777799999992,0.27272727299999999,2,3,43.363636360000001,14,3.2726999999999999,0
1,1,0,16,1,0,14,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
16,2,1,27,87,14,12,19,11,0.26666666699999997,718,1.0,1,0.571428571,0.19375000000000001,1,5,43.8125,18,5.125,0
9,2,0,8,29,0,4,6,3,0.25,708,0.0,0,0.38461538499999998,0.41666666700000005,1,5,77.555555560000002,9,5.4443999999999999,0
1,1,0,10,1,0,10,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,6,0,14,47,79,11,11,6,0.89795918400000008,230,1.0,1,0.97894736799999993,0.19166666699999999,0,0,13.866666670000001,2,1.0,0
8,1,0,2,9,28,0,2,8,2.0,18,0.0,0,0.0,0.79166666699999999,0,0,1.25,1,0.875,0
2,1,0,2,3,1,1,1,2,2.0,5,0.0,0,0.0,0.66666666699999999,0,0,1.5,1,0.5,0
0,1,0,1,0,0,1,0,0,2.0,179,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
7,6,0,11,56,13,1,11,1,0.78431372499999996,522,0.9411764709999999,2,0.99258160200000001,0.5,2,4,71.142857140000004,7,2.8571,0
26,1,0,60,81,217,52,16,20,0.87636363599999989,412,0.90909090900000011,3,0.0,0.105,0,0,14.42307692,8,1.6153999999999999,0
6,1,0,0,15,0,0,0,6,0.0,39,1.0,0,0.0,1.0,0,0,5.3333333329999997,1,0.83330000000000004,0
9,2,0,16,23,16,7,9,8,0.80555555599999995,189,1.0,3,0.41666666700000005,0.27083333300000001,1,1,19.0,6,1.4443999999999999,0
14,1,0,8,29,0,6,3,10,0.35897435899999997,378,1.0,1,0.0,0.244897959,0,0,25.785714290000001,4,2.4285999999999999,0
10,2,0,4,27,21,1,4,6,0.76543209900000009,220,1.0,2,0.65384615400000001,0.31666666700000001,1,2,20.100000000000001,5,1.6000000000000001,0
3,4,0,15,53,0,1,14,3,0.0,285,1.0,1,0.91666666699999999,0.66666666699999999,1,7,93.666666669999998,22,10.666700000000001,0
8,1,0,1,14,8,1,0,6,0.071428570999999996,178,1.0,1,0.0,0.42499999999999999,0,0,20.75,6,1.875,0
8,2,0,8,19,10,2,6,4,0.76623376599999993,378,0.90909090900000011,2,0.53333333299999997,0.284090909,1,3,44.875,11,3.75,0
2,1,0,3,2,1,3,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
20,5,0,27,144,154,13,22,11,0.85526315799999997,1034,0.75,2,0.97921478099999992,0.15789473699999998,3,12,50.299999999999997,40,4.25,0
3,1,0,10,3,3,10,0,3,2.0,3,0.0,0,0.0,0.66666666699999999,0,0,0.0,1,1.0,0
6,6,0,9,58,5,2,9,1,0.77142857099999995,357,1.0,1,0.99258160200000001,0.5,4,12,57.333333330000002,7,2.1667000000000001,0
3,2,0,7,8,0,5,2,3,0.0,29,1.0,0,0.59999999999999998,0.66666666699999999,1,1,8.3333333329999988,1,0.66669999999999996,0
24,5,0,28,106,80,15,21,14,0.78260869599999994,530,1.0,3,0.96597633099999991,0.14772727300000002,1,4,20.791666670000001,9,1.625,0
5,3,0,1,6,2,1,0,5,0.75,36,1.0,0,0.80952380999999995,0.46666666700000003,1,1,5.4000000000000004,1,0.80000000000000004,0
4,6,0,6,29,0,1,6,1,0.63636363600000001,315,1.0,0,0.99553571400000007,0.5,3,5,75.0,6,2.0,0
2,2,0,9,7,1,1,8,1,1.0,29,0.0,0,0.94444444400000005,0.625,1,1,13.0,1,0.5,0
4,1,0,7,5,6,6,1,3,1.0,9,0.0,0,0.0,0.55555555600000006,0,0,1.0,1,0.75,0
21,2,2,13,86,134,5,10,9,0.875,891,1.0,3,0.45945945899999996,0.226190476,1,2,40.952380949999998,38,3.4285999999999999,0
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,1,0,3,7,21,3,1,7,2.0,7,0.0,0,0.0,0.85714285700000004,0,0,0.0,1,1.0,0
16,1,2,29,26,88,28,1,9,0.83333333300000001,119,0.0,0,0.0,0.32291666699999999,0,0,6.1875,5,1.0625,0
8,1,0,8,8,28,8,1,8,2.0,8,0.0,0,0.0,0.875,0,0,0.0,1,1.0,0
7,1,0,9,10,0,9,1,2,0.625,64,1.0,1,0.0,0.428571429,0,0,7.5714285710000002,2,1.1429,0
2,2,0,1,4,1,0,1,1,2.0,16,0.0,0,0.80000000000000004,0.66666666699999999,1,1,7.0,1,0.5,0
5,1,0,3,32,8,0,3,4,0.5,300,0.0,0,0.0,0.375,0,0,58.799999999999997,11,2.6000000000000001,0
1,1,0,13,1,0,13,0,0,2.0,672,0.0,0,0.0,0.0,0,0,540.0,0,0.0,0
2,1,0,3,2,1,3,0,2,2.0,2,0.0,0,0.0,0.83333333300000001,0,0,0.0,1,1.0,0
20,5,0,31,131,178,1,31,7,0.36842105299999994,853,1.0,1,0.97945945900000009,0.19444444399999999,1,3,41.600000000000001,8,2.1499999999999999,0
37,5,0,45,139,484,24,31,14,0.89756944400000005,775,0.625,5,0.94775036299999993,0.12285012300000001,3,12,19.513513509999999,6,1.5135000000000001,0
8,5,0,6,25,6,5,4,3,0.80952380999999995,173,0.66666666699999999,2,0.98939393900000006,0.27500000000000002,3,7,20.25,7,2.25,0
14,1,0,2,16,91,0,2,14,2.0,38,0.0,0,0.0,0.41428571399999997,0,0,1.7142857140000001,1,0.92859999999999998,0
2,2,0,4,6,0,0,4,2,0.0,44,1.0,0,0.85714285700000004,0.66666666699999999,0,0,19.5,1,0.5,0
8,1,0,6,19,0,3,3,2,0.71428571400000007,214,1.0,1,0.0,0.58333333300000001,0,0,25.25,4,2.0,0
1,4,0,24,2,0,24,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
13,7,0,12,75,40,2,12,10,0.74074074099999998,814,1.0,3,0.98203592799999995,0.24615384600000001,1,2,60.92307692,7,1.9231,0
4,6,0,2,21,0,0,2,2,0.571428571,264,1.0,0,0.99701937400000007,1.0,2,4,63.25,6,2.0,0
23,1,0,25,98,95,8,22,13,0.84242424199999999,734,0.80000000000000004,3,0.0,0.21739130399999998,0,0,30.260869570000001,9,2.2174,0
8,1,0,13,64,0,4,10,0,0.746031746,485,0.33333333300000001,1,0.0,0.29999999999999999,0,0,58.5,17,3.875,0
1,1,0,7,1,0,7,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,6,2,1,3,3,2,2.0,2,0.0,0,0.0,0.66666666699999999,0,0,0.0,1,1.0,0
8,2,0,20,21,26,11,9,6,0.428571429,89,0.0,0,0.70833333300000001,0.4375,1,1,10.0,1,0.875,0
7,1,2,19,8,0,19,0,5,0.58333333300000001,41,1.0,0,0.0,0.5,0,0,4.5714285710000002,1,0.71430000000000005,0
11,2,1,12,54,25,1,11,5,0.29999999999999999,444,1.0,1,0.66666666699999999,0.22727272699999998,2,10,39.272727269999997,23,5.1818,0
3,2,0,5,9,0,3,2,3,0.0,36,1.0,0,0.59999999999999998,0.66666666699999999,1,1,10.66666667,1,0.66669999999999996,0
3,3,1,7,5,3,4,3,2,2.0,19,0.0,0,1.0,0.58333333300000001,0,0,5.3333333329999997,0,0.0,0
2,2,0,1,4,1,0,1,2,2.0,16,0.0,0,0.75,0.75,1,1,7.0,2,1.0,0
10,1,0,18,33,7,9,11,5,0.68518518500000003,207,0.0,2,0.0,0.257142857,0,0,19.100000000000001,5,1.8999999999999999,0
