wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
2,1,0,2,3,1,1,1,1,2.0,7,0.0,0,0.85714285700000004,0.75,0,0,2.5,1,0.5,0
67,2,2,29,131,2017,13,26,53,0.88257575799999999,1285,1.0,2,0.27272727299999999,0.096801346999999996,0,0,17.880597009999999,6,1.194,1
14,1,0,22,63,47,2,20,9,0.75641025599999989,519,1.0,1,0.0,0.35897435899999997,0,0,35.642857139999997,17,3.2143000000000002,1
11,3,0,9,30,11,1,9,9,0.34999999999999998,132,1.0,2,0.813953488,0.25757575799999999,1,2,10.81818182,1,0.72729999999999995,0
5,4,0,7,15,10,1,7,5,2.0,41,0.0,0,0.98395721900000011,0.46666666700000003,2,3,7.2000000000000002,1,0.59999999999999998,0
3,3,0,3,10,3,0,3,2,2.0,30,0.0,0,0.98181818200000004,0.66666666699999999,0,0,9.0,1,0.33329999999999999,0
13,5,0,16,79,0,1,16,2,0.5,744,1.0,1,0.84931506800000001,0.25,3,6,56.0,1,0.84619999999999995,0
9,2,0,7,17,24,0,7,9,0.6875,78,1.0,1,0.20000000000000001,0.40740740700000005,0,0,7.4444444440000002,1,0.88890000000000002,0
1,1,0,34,1,0,31,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
4,2,0,2,6,4,1,1,4,0.33333333300000001,24,1.0,0,0.91666666699999999,0.75,1,2,4.75,1,0.5,0
19,1,0,11,27,143,4,9,19,0.92361111099999993,135,1.0,3,0.0,0.16959064300000001,0,0,5.6842105260000002,3,1.0526,1
30,3,0,6,61,347,1,6,29,0.86833855799999993,349,1.0,0,0.86699507400000009,0.16666666699999999,1,5,10.266666669999999,2,0.93330000000000002,0
2,1,0,4,2,1,2,3,2,2.0,2,0.0,0,0.0,0.83333333300000001,0,0,0.0,1,1.0,0
2,1,0,5,2,1,4,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
4,3,0,5,6,0,1,4,3,0.33333333300000001,21,1.0,0,0.75,0.5,1,1,4.0,1,0.75,0
4,1,0,2,16,0,2,0,4,0.33333333300000001,92,1.0,0,0.0,0.75,0,0,21.25,4,1.5,0
1,3,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
42,1,14,28,78,809,16,12,33,0.90975609800000001,498,1.0,7,0.0,0.118466899,0,0,10.61904762,4,1.5713999999999999,1
5,1,0,2,6,10,1,1,5,2.0,13,0.0,0,0.0,0.80000000000000004,0,0,1.6000000000000001,1,0.80000000000000004,0
7,1,0,12,21,9,0,12,7,0.79166666699999999,80,1.0,3,0.0,0.35714285700000004,0,0,9.8571428570000013,1,0.85709999999999997,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
3,5,0,4,8,0,1,3,3,0.5,32,1.0,2,0.89473684200000003,0.55555555600000006,0,0,9.0,1,0.66669999999999996,0
4,1,0,3,20,6,3,0,3,2.0,133,0.0,0,0.0,0.29999999999999999,0,0,32.25,7,3.25,1
1,3,0,1,2,0,0,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1
4,0,2,5,24,6,2,3,1,2.0,93,0.0,0,0.0,0.40000000000000002,0,0,22.25,4,1.5,0
29,4,2,14,47,334,2,12,24,0.93406593400000004,262,1.0,1,0.56451612900000003,0.18773946399999999,0,0,7.5862068970000003,9,1.4137999999999999,0
2,3,0,4,4,1,0,4,1,2.0,9,0.0,0,0.92307692299999999,0.75,1,1,3.5,1,0.5,1
1,4,0,2,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
36,1,0,41,79,626,18,38,36,0.571428571,288,1.0,1,0.0,0.11666666699999999,0,0,6.9444444440000002,1,0.97219999999999995,0
3,5,0,2,6,3,1,1,3,2.0,16,0.0,0,1.0,0.77777777799999992,0,0,4.3333333329999997,0,0.0,0
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
23,3,0,18,60,191,4,16,18,0.85064935099999994,312,1.0,1,0.81481481499999997,0.20202020199999998,1,5,12.260869570000001,2,0.91299999999999992,1
8,1,0,10,33,26,2,9,2,0.71428571400000007,194,1.0,0,0.0,0.452380952,0,0,23.125,8,2.25,1
10,2,0,9,31,23,3,7,3,0.77777777799999992,182,1.0,0,0.55000000000000004,0.242857143,1,5,17.100000000000001,3,1.5,0
5,2,0,7,8,6,2,6,5,0.75,35,1.0,0,0.85714285700000004,0.33333333300000001,0,0,5.5999999999999996,1,0.80000000000000004,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.95652173900000004,0.66666666699999999,1,2,3.0,1,0.33329999999999999,0
4,3,4,14,8,6,14,0,4,2.0,20,0.0,0,1.0,0.66666666699999999,0,0,4.0,0,0.0,0
2,0,0,4,6,1,0,4,2,2.0,18,0.0,0,0.0,1.0,0,0,8.0,1,0.5,0
3,4,0,4,8,3,0,4,2,2.0,24,0.0,0,0.97368421099999991,0.44444444399999999,1,1,7.0,1,0.66669999999999996,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,1,6,0,0,1,4,0.33333333300000001,22,1.0,0,0.66666666699999999,0.58333333300000001,0,0,4.25,1,0.5,0
5,0,2,9,22,10,2,7,1,2.0,145,0.0,0,0.0,0.5,0,0,28.0,4,1.8,0
2,1,0,6,6,0,1,5,2,0.0,22,1.0,0,0.0,0.59999999999999998,0,0,9.5,1,0.5,1
20,1,0,27,109,148,11,19,14,0.80263157900000004,728,1.0,3,0.0,0.21052631600000002,0,0,35.200000000000003,10,1.95,0
51,1,0,15,113,1263,11,5,50,0.92400000000000004,731,0.59999999999999998,0,0.0,0.104444444,0,0,13.235294120000001,2,1.0,1
4,1,0,6,7,4,1,5,4,0.33333333300000001,23,1.0,0,0.0,0.5,0,0,4.5,1,0.75,0
2,5,2,6,4,1,4,2,2,2.0,13,0.0,0,1.0,0.875,0,0,5.5,0,0.0,0
8,4,0,9,19,22,2,7,8,0.71428571400000007,59,1.0,0,0.97354497400000006,0.29999999999999999,2,3,6.25,1,0.625,0
3,1,0,0,6,3,0,0,3,2.0,12,0.0,0,0.0,0.83333333300000001,0,0,3.0,1,0.66669999999999996,0
2,1,0,5,5,1,1,5,2,2.0,15,0.0,0,0.0,0.625,0,0,6.5,1,0.5,0
1,1,0,14,1,0,14,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
12,3,0,6,22,62,1,6,11,0.590909091,100,1.0,0,0.9513513509999999,0.35416666700000005,1,3,7.1666666670000003,3,0.91669999999999996,0
17,1,0,30,51,136,21,9,15,2.0,289,0.0,0,0.0,0.34453781500000003,0,0,16.0,4,1.4705999999999999,1
5,3,0,3,9,8,1,2,4,0.0,50,1.0,0,0.75,0.53333333299999997,1,2,8.8000000000000007,2,0.80000000000000004,0
9,3,0,24,68,18,1,24,4,0.9375,442,0.33333333300000001,0,0.75,0.34999999999999998,0,0,47.444444439999998,8,1.7778,0
6,3,0,6,15,13,1,6,4,0.40000000000000002,54,1.0,1,0.79166666699999999,0.44444444399999999,1,1,7.8333333329999997,1,0.83330000000000004,0
9,2,0,6,13,30,1,5,8,0.625,59,1.0,0,0.78571428599999993,0.51851851900000001,1,4,5.3333333329999997,2,0.77780000000000005,1
4,5,0,3,9,2,2,1,4,0.33333333300000001,47,1.0,0,0.89473684200000003,0.66666666699999999,0,0,10.25,1,0.5,0
6,2,6,11,14,7,6,5,5,0.59999999999999998,49,1.0,2,0.73684210500000002,0.375,0,0,6.8333333329999997,2,1.0,1
14,2,1,8,35,27,2,6,12,0.67307692299999999,185,1.0,2,0.56000000000000005,0.32307692300000002,1,5,11.92857143,7,1.2142999999999999,1
10,4,0,5,20,23,1,4,8,0.44444444399999999,121,1.0,1,0.95721925099999994,0.34999999999999998,1,2,10.9,3,1.2,0
30,1,0,13,73,347,1,12,27,0.66896551700000007,380,1.0,2,0.0,0.11428571400000001,0,0,11.5,3,1.0333000000000001,0
14,3,0,6,25,51,3,4,14,0.56410256400000003,129,1.0,0,0.93617021299999992,0.29999999999999999,1,3,8.0,1,0.85709999999999997,0
1,1,0,6,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,4,1,0,1,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,2,6,24,6,2,4,1,2.0,96,0.0,0,0.0,0.45000000000000001,0,0,23.0,3,1.5,0
14,1,0,11,45,23,1,10,11,0.97252747299999998,400,0.14285714300000002,0,0.0,0.19285714300000001,0,0,26.571428569999998,2,1.0,1
5,1,0,8,11,8,3,5,5,0.25,39,1.0,0,0.0,0.69999999999999996,0,0,6.5999999999999996,1,0.80000000000000004,0
8,2,0,14,17,0,8,7,6,0.571428571,69,1.0,1,0.66666666699999999,0.29999999999999999,1,1,7.375,2,1.0,0
18,2,0,13,39,125,3,13,17,0.87058823500000004,170,1.0,0,0.59999999999999998,0.17901234600000002,1,1,8.1666666670000012,3,1.1111,0
7,2,1,2,8,9,1,1,7,0.66666666699999999,40,1.0,0,0.33333333300000001,0.64285714299999996,0,0,4.4285714289999998,2,1.1429,0
12,1,1,14,35,34,3,13,3,0.803030303,215,1.0,1,0.0,0.26136363600000001,0,0,16.416666670000001,4,1.0,0
52,1,3,32,124,1214,6,29,45,0.79322638099999998,766,1.0,2,0.0,0.10784313699999999,0,0,13.51923077,7,1.0962000000000001,0
1,2,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
6,1,0,4,9,9,0,4,5,0.20000000000000001,41,1.0,0,0.0,0.41666666700000005,0,0,5.6666666670000003,2,1.0,0
4,3,0,6,15,4,0,6,3,0.66666666699999999,60,1.0,0,0.94594594599999993,0.40000000000000002,1,3,13.75,1,0.5,0
5,1,0,3,19,8,0,3,3,0.75,56,1.0,0,0.0,0.25,0,0,10.0,2,0.80000000000000004,0
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
13,1,0,4,23,0,1,3,13,0.0,70,1.0,1,0.0,0.32692307700000001,0,0,4.307692308,1,0.92310000000000003,0
15,3,0,15,49,93,1,15,8,0.82142857099999989,226,1.0,0,0.74468085099999992,0.26190476200000001,2,3,13.800000000000001,2,0.86670000000000003,0
4,3,0,10,22,4,2,9,4,2.0,105,0.0,0,0.88,0.58333333300000001,0,0,25.25,7,2.25,1
2,5,0,2,6,0,1,1,2,1.0,21,1.0,0,0.94444444400000005,0.75,0,0,8.5,1,0.5,1
9,2,1,7,18,0,1,6,7,0.25,66,1.0,1,0.66666666699999999,0.38888888899999996,1,1,6.2222222220000001,1,0.77780000000000005,1
5,3,0,4,8,10,1,4,4,1.0,35,1.0,0,0.94736842099999996,0.44,0,0,5.7999999999999998,1,0.59999999999999998,0
166,2,14,118,322,13617,67,76,157,0.89360269400000003,2077,0.88888888900000007,3,0.068181817999999991,0.056277055999999999,0,0,11.457831329999999,6,1.1506000000000001,1
5,4,0,8,19,4,1,7,2,0.5,63,1.0,1,0.92105263199999998,0.40000000000000002,2,4,11.4,1,0.59999999999999998,1
8,2,0,11,11,22,4,10,8,0.66666666699999999,58,1.0,3,0.82499999999999996,0.29999999999999999,1,20,5.875,1,0.875,0
5,2,0,7,14,2,2,6,3,0.625,60,1.0,0,0.55555555600000006,0.44,1,2,10.6,1,0.80000000000000004,0
18,2,0,7,35,0,3,4,15,0.63865546200000001,317,1.0,0,0.56521739100000001,0.26388888899999996,1,1,16.222222219999999,3,0.77780000000000005,0
4,3,0,9,12,0,5,4,4,0.0,41,1.0,1,0.88,0.4375,0,0,9.0,1,0.75,1
8,1,0,3,16,0,2,1,8,0.14285714300000002,125,1.0,1,0.0,0.375,1,1,14.375,8,2.0,0
3,4,0,6,13,0,2,5,3,0.25,49,1.0,2,0.93939393900000001,0.46666666700000003,1,2,14.66666667,1,0.66669999999999996,0
9,1,0,3,18,30,1,2,8,0.375,79,1.0,0,0.0,0.35555555599999999,0,0,7.6666666670000003,1,0.77780000000000005,1
18,5,0,11,33,125,2,9,15,0.85882352900000003,160,1.0,1,0.72916666699999999,0.28703703699999999,1,1,7.6111111110000005,2,0.77780000000000005,0
11,0,0,14,22,29,0,14,11,0.81999999999999995,105,1.0,2,0.0,0.340909091,0,0,8.0909090910000003,1,0.90910000000000002,0
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
11,1,0,8,30,43,4,4,11,1.0142857140000001,163,0.14285714300000002,0,0.0,0.40000000000000002,0,0,13.18181818,4,1.2726999999999999,0
3,1,0,2,41,3,0,2,1,2.0,228,0.0,0,0.0,0.33333333300000001,0,0,75.0,1,0.66669999999999996,0
9,1,0,5,20,12,3,2,7,0.625,100,1.0,0,0.0,0.4375,0,0,9.777777777999999,4,1.2222,0
7,1,0,7,16,21,1,6,7,2.0,78,0.0,0,0.0,0.46428571399999996,0,0,10.14285714,2,1.0,0
5,2,0,3,8,2,3,1,5,0.66666666699999999,36,1.0,1,0.428571429,0.40000000000000002,0,0,5.5999999999999996,1,0.80000000000000004,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,4,0,11,38,0,1,11,4,0.25,303,1.0,1,0.87096774200000004,0.35999999999999999,1,1,59.0,1,0.80000000000000004,0
4,3,0,9,12,6,1,8,4,1.0,44,1.0,1,0.97142857099999991,0.54166666699999999,0,0,9.75,1,0.25,1
5,3,0,8,19,0,1,7,4,0.625,61,1.0,1,0.91666666699999999,0.5,0,0,10.800000000000001,1,0.40000000000000002,1
2,1,0,30,2,1,28,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,2,6,13,25,22,6,7,3,0.571428571,89,1.0,0,0.85714285700000004,0.33333333300000001,0,0,10.0,2,0.625,0
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
12,1,0,29,61,0,2,28,11,0.45454545499999999,395,1.0,2,0.0,0.25,0,0,31.5,9,2.0,1
2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
24,2,0,10,84,126,3,8,14,0.8797953959999999,597,0.70588235300000002,0,0.38888888899999996,0.193236715,1,1,23.166666670000001,8,1.375,1
2,2,0,2,3,1,1,1,2,2.0,10,0.0,0,1.0,0.75,0,0,4.0,0,0.0,0
5,1,0,12,5,10,9,4,5,2.0,5,0.0,0,0.0,0.36666666700000006,0,0,0.0,1,1.0,0
4,5,0,6,9,2,4,2,4,0.33333333300000001,40,1.0,1,0.89473684200000003,0.5625,0,0,8.5,1,0.5,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.95652173900000004,0.66666666699999999,1,2,3.0,1,0.33329999999999999,0
4,2,0,17,7,4,16,1,2,0.95833333300000001,100,0.125,8,0.85714285700000004,0.44444444399999999,1,1,22.0,1,0.5,0
8,2,0,10,27,14,2,10,4,0.71428571400000007,120,1.0,0,0.80000000000000004,0.29166666699999999,0,0,13.625,1,0.75,0
36,2,0,21,49,590,5,19,36,0.96380952400000008,261,1.0,2,0.40677966100000001,0.16049382700000001,1,2,5.8333333329999997,2,1.0,0
2,1,0,8,2,1,6,2,2,2.0,2,0.0,0,0.0,0.66666666699999999,0,0,0.0,1,1.0,0
1,3,0,2,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1
16,1,0,14,86,108,4,12,4,0.73333333299999992,559,1.0,1,0.0,0.1875,0,0,33.875,4,1.4375,0
1,1,0,6,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,3,0,4,4,1,0,4,1,2.0,11,0.0,0,0.97222222200000008,0.66666666699999999,1,1,4.5,1,0.5,0
7,3,0,6,18,21,1,5,4,2.0,63,0.0,0,0.89473684200000003,0.30952381000000001,0,0,8.0,2,0.71430000000000005,1
6,1,0,26,71,7,1,26,5,0.59999999999999998,373,1.0,1,0.0,0.40000000000000002,0,0,60.833333330000002,14,4.5,0
9,1,0,12,41,30,1,11,1,0.625,186,1.0,0,0.5,0.41666666700000005,1,4,19.555555559999998,9,1.7778,0
1,1,0,7,1,0,5,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
19,3,0,9,37,129,2,8,13,0.83333333300000001,203,1.0,3,0.55000000000000004,0.22368421100000002,1,1,9.3157894739999989,3,1.3158000000000001,0
4,1,0,51,4,6,47,5,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
11,3,0,5,16,51,2,4,11,0.84999999999999998,77,0.5,0,0.95652173900000004,0.484848485,1,3,5.6363636360000005,1,0.72729999999999995,0
4,1,6,8,12,6,6,2,3,2.0,37,0.0,0,0.0,0.5625,0,0,8.25,2,1.0,0
6,1,0,6,7,9,1,5,6,0.59999999999999998,25,0.0,0,0.0,0.375,0,0,3.0,1,0.83330000000000004,0
5,2,0,6,9,6,5,1,3,0.90000000000000002,75,0.20000000000000001,5,0.80000000000000004,0.41666666700000005,1,1,13.0,1,0.59999999999999998,0
3,1,0,17,35,3,3,14,2,1.0416666670000001,491,0.083333332999999996,0,0.0,0.66666666699999999,0,0,158.66666669999998,4,2.0,0
3,6,0,4,9,3,1,3,3,2.0,23,0.0,0,0.98947368400000002,1.0,1,1,6.6666666670000003,1,0.66669999999999996,0
9,3,0,4,12,30,1,4,9,0.25,50,1.0,0,0.83333333300000001,0.55555555600000006,2,5,4.4444444440000002,1,0.77780000000000005,0
1,1,0,8,1,0,7,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,4,4,1,0,4,2,2.0,10,0.0,0,0.0,0.66666666699999999,0,0,4.0,1,0.5,0
4,1,0,3,7,0,2,1,4,0.0,22,1.0,1,0.0,0.625,0,0,4.25,1,0.75,0
16,4,0,14,30,106,7,7,14,0.86666666700000006,142,1.0,1,0.92268041200000006,0.24107142899999998,1,4,7.5625,5,1.25,0
23,2,0,19,33,217,4,18,23,0.63636363600000001,247,1.0,3,0.52173913000000005,0.24154589399999998,1,2,9.6086956519999998,2,1.0,0
3,1,0,2,7,3,0,2,3,2.0,13,0.0,0,0.0,0.83333333300000001,0,0,3.3333333330000001,1,0.66669999999999996,0
15,2,0,22,31,97,5,21,13,0.75,124,1.0,1,0.64864864899999997,0.19259259300000001,0,0,7.1333333329999995,2,0.93330000000000002,0
1,1,0,9,1,0,9,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,1,0,8,42,105,7,1,14,2.0,214,0.0,0,0.0,0.20000000000000001,0,0,13.266666669999999,4,2.4666999999999999,1
1,1,0,56,1,0,56,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
22,3,1,15,66,193,4,14,16,0.84920634900000003,318,1.0,1,0.71621621599999996,0.29545454500000001,1,3,13.18181818,4,1.3635999999999999,0
3,1,0,4,5,3,0,4,3,2.0,18,0.0,0,0.0,0.83333333300000001,0,0,5.0,1,0.66669999999999996,0
5,3,0,7,16,4,1,7,4,0.5,57,1.0,1,0.83999999999999997,0.53333333299999997,0,0,10.199999999999999,1,0.80000000000000004,0
11,1,0,4,22,55,1,3,10,2.0,86,0.0,0,0.0,0.18181818199999999,0,0,6.8181818179999993,1,0.90910000000000002,1
7,3,0,16,27,19,4,12,7,2.0,105,0.0,0,0.81481481499999997,0.37142857100000004,0,0,14.0,4,1.4286000000000001,1
14,2,0,9,18,91,4,6,11,2.0,71,0.0,0,0.76000000000000001,0.33928571399999996,1,3,4.0714285710000002,1,0.85709999999999997,0
3,5,0,5,12,1,1,4,3,0.0,38,1.0,0,0.94999999999999996,0.66666666699999999,0,0,11.33333333,1,0.33329999999999999,1
14,3,0,7,25,59,1,6,12,0.81538461500000003,131,1.0,1,0.5,0.33846153799999995,1,2,8.0,4,1.0,0
4,1,0,1,8,6,0,1,4,2.0,36,0.0,0,0.0,0.875,0,0,8.0,2,1.0,0
3,1,9,9,4,1,9,0,3,0.5,14,1.0,0,0.0,0.66666666699999999,0,0,3.3333333330000001,1,0.66669999999999996,0
7,3,0,8,13,19,2,7,5,0.5,59,1.0,0,0.875,0.46428571399999996,1,1,7.2857142860000002,2,0.85709999999999997,0
6,1,0,8,14,13,1,7,6,0.40000000000000002,54,1.0,0,0.0,0.43333333299999999,0,0,7.8333333329999997,2,1.0,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,1,0,3,12,9,1,2,7,0.0,59,1.0,1,0.0,0.5,0,0,7.2857142860000002,1,0.85709999999999997,0
5,1,0,15,35,4,1,14,3,0.25,148,1.0,0,0.5,0.5,0,0,28.399999999999999,1,0.59999999999999998,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,13,3,3,11,2,3,2.0,3,0.0,0,0.0,0.83333333300000001,0,0,0.0,1,1.0,0
2,1,0,12,2,1,11,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
12,0,0,8,26,48,0,8,12,0.84090909099999989,126,1.0,3,0.0,0.38888888899999996,0,0,9.1666666670000012,5,1.25,0
7,1,0,5,9,21,0,5,6,2.0,44,0.0,0,0.0,0.85714285700000004,0,0,5.2857142860000002,1,0.85709999999999997,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.95652173900000004,0.66666666699999999,1,2,3.0,1,0.33329999999999999,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,4,0,2,6,0,1,1,2,0.0,20,1.0,0,0.94444444400000005,0.75,0,0,8.5,1,0.5,0
11,3,0,8,22,27,2,6,7,0.63333333299999994,98,1.0,0,0.77142857099999995,0.28333333300000002,1,4,7.6363636360000005,3,1.0909,0
6,4,0,6,17,0,1,5,4,0.40000000000000002,85,1.0,1,0.86111111099999993,0.40000000000000002,1,2,12.83333333,1,0.83330000000000004,1
6,3,0,12,23,7,2,11,4,0.66666666699999999,90,1.0,1,0.96703296700000008,0.44,0,0,13.5,1,0.5,0
3,0,0,1,20,3,1,0,2,2.0,106,0.0,0,0.0,0.77777777799999992,0,0,34.333333330000002,9,3.6667000000000001,0
3,1,0,3,16,1,1,2,1,0.5,60,1.0,0,0.0,0.5,0,0,18.666666670000001,3,1.0,0
3,4,0,7,5,3,4,3,3,2.0,12,0.0,0,0.98895027599999996,0.66666666699999999,1,2,3.0,1,0.66669999999999996,1
13,2,1,6,30,0,5,1,13,0.29166666699999999,201,1.0,0,0.5,0.38461538499999998,0,0,14.30769231,1,0.69230000000000003,0
13,3,3,11,19,62,3,8,13,0.63888888899999996,95,1.0,1,0.93617021299999992,0.34615384599999999,1,3,6.0769230770000009,3,1.1537999999999999,0
3,1,0,5,5,0,1,4,3,0.0,24,1.0,0,0.0,1.0,0,0,6.6666666670000003,1,0.66669999999999996,0
35,1,0,172,35,595,162,14,35,2.0,35,0.0,0,0.0,0.147619048,0,0,0.0,1,1.0,1
23,4,1,23,39,205,10,18,23,0.84090909099999989,185,1.0,3,0.57999999999999996,0.15217391299999999,1,1,6.7826086960000005,3,1.087,0
29,3,0,28,85,296,9,24,13,0.91483516499999995,713,0.69230769199999997,6,0.41304347799999996,0.16758241800000001,1,1,23.137931030000001,12,2.1379000000000001,1
3,5,1,5,10,0,3,2,3,0.75,33,1.0,1,0.94444444400000005,0.58333333300000001,0,0,9.3333333329999988,1,0.33329999999999999,1
5,0,1,9,20,0,3,6,3,0.0,73,1.0,0,0.0,0.5,0,0,13.4,1,0.80000000000000004,0
7,1,0,2,12,9,2,0,7,0.33333333300000001,47,1.0,0,0.0,0.47619047600000003,0,0,5.4285714289999998,1,0.71430000000000005,0
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,5,0,5,9,0,4,1,3,0.0,44,1.0,0,0.94444444400000005,0.66666666699999999,0,0,13.33333333,1,0.33329999999999999,1
3,5,0,4,10,0,1,3,3,0.5,37,1.0,0,0.90476190499999998,0.5,0,0,10.66666667,1,0.66669999999999996,0
9,3,0,5,18,14,1,5,9,0.75,94,1.0,1,0.95652173900000004,0.33333333300000001,1,3,9.1111111109999996,4,1.3332999999999999,0
1,3,0,2,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1
42,3,0,31,84,779,14,19,39,0.86890243900000008,427,1.0,5,0.81860465099999991,0.093915343999999998,1,3,8.9761904760000011,4,1.1429,0
18,1,0,13,33,131,9,6,16,0.88235294099999995,144,1.0,1,0.0,0.235294118,0,0,6.6666666670000003,2,1.1111,0
7,3,0,8,23,19,0,8,7,0.5,118,1.0,0,0.90000000000000002,0.34285714299999998,0,0,15.71428571,4,1.5713999999999999,0
14,0,1,16,54,73,3,14,5,0.83333333300000001,352,1.0,2,0.0,0.23214285699999998,0,0,23.714285709999999,5,1.2142999999999999,0
45,2,0,13,73,878,5,8,45,0.5,351,1.0,0,0.33333333300000001,0.26111111100000001,1,2,6.755555556,1,0.9778,1
2,1,0,8,13,1,0,8,1,2.0,152,0.0,0,0.0,0.5,0,0,75.0,17,8.5,1
4,1,0,6,20,0,2,4,2,0.33333333300000001,121,1.0,0,0.0,0.55555555600000006,0,0,29.0,1,0.5,0
4,3,3,9,17,6,4,6,3,2.0,116,0.0,0,0.8636363640000001,0.5625,0,0,28.0,4,1.5,0
4,1,1,1,9,0,1,0,4,0.0,27,1.0,0,0.0,1.0,0,0,5.5,1,0.75,0
7,0,0,9,22,21,1,8,1,2.0,141,0.0,0,0.0,0.5,0,0,19.14285714,10,2.4285999999999999,0
9,3,1,11,23,8,5,8,7,0.45833333299999995,127,1.0,1,0.93103448300000002,0.375,0,0,12.777777779999999,2,0.66669999999999996,0
7,3,0,12,28,0,1,12,2,0.63333333299999994,227,0.80000000000000004,1,0.80769230800000003,0.33333333300000001,1,1,30.714285709999999,3,1.0,0
63,3,1,30,147,1929,6,28,57,0.78830645200000005,692,1.0,4,0.372340426,0.084485406999999998,2,4,9.8571428570000013,5,1.0476000000000001,0
6,2,0,6,13,3,1,5,6,0.20000000000000001,58,1.0,0,0.33333333300000001,0.5,0,0,8.5,2,0.83330000000000004,0
6,0,0,8,23,0,1,7,1,0.69999999999999996,100,1.0,0,0.0,0.36666666700000006,0,0,15.0,4,1.1667000000000001,0
9,3,0,9,20,26,1,9,6,0.84375,81,0.75,0,0.85365853700000005,0.32500000000000001,1,1,7.5555555559999998,2,0.77780000000000005,0
3,1,0,4,7,0,1,3,3,0.0,31,1.0,0,0.0,0.58333333300000001,0,0,9.0,1,0.66669999999999996,0
9,1,0,10,18,28,3,10,7,0.8125,61,1.0,1,0.0,0.23214285699999998,0,0,5.5555555559999998,1,0.77780000000000005,1
7,3,2,14,39,5,2,12,0,0.5,187,1.0,1,0.77777777799999992,0.35714285700000004,1,1,25.428571430000002,10,2.1429,0
2,5,0,3,7,0,1,2,2,0.0,21,1.0,0,0.94999999999999996,0.66666666699999999,0,0,9.0,1,0.5,0
