wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3,1,0,4,19,1,0,4,2,0.5,89,1.0,0,0.0,0.5,0,0,28.333333329999999,1,0.33329999999999999,0
2,1,0,1,11,0,1,0,1,0.0,47,1.0,0,0.0,0.83333333300000001,0,0,22.0,3,1.5,0
8,3,0,11,33,4,0,11,6,0.77142857099999995,167,1.0,4,0.81081081099999996,0.25,1,3,19.25,5,2.0,0
3,3,0,2,11,3,1,1,3,2.0,25,0.0,0,0.80000000000000004,0.66666666699999999,2,2,7.3333333329999997,1,0.66669999999999996,0
3,1,0,38,3,3,38,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,4,0,6,17,0,1,6,5,0.55000000000000004,134,0.0,0,0.92727272700000007,0.53333333299999997,1,1,24.800000000000001,1,0.80000000000000004,0
2,4,0,2,4,1,2,0,2,2.0,9,0.0,0,1.0,0.75,0,0,3.5,0,0.0,0
14,3,0,9,52,15,1,8,10,0.73076923099999991,468,0.0,1,0.73999999999999999,0.21428571399999999,2,2,31.85714286,2,1.0713999999999999,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.95454545499999999,0.55555555600000006,1,12,3.0,1,0.66669999999999996,0
9,1,0,17,39,10,6,11,8,0.875,353,0.25,1,0.0,0.27777777800000003,0,0,37.333333330000002,3,1.1111,1
1,3,0,6,2,0,6,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
9,1,0,17,23,0,14,3,8,0.5,141,1.0,1,0.0,0.28888888899999998,0,0,14.11111111,4,1.3332999999999999,0
6,2,0,4,12,0,4,0,6,0.0,70,1.0,0,0.5,0.45833333299999995,1,1,10.33333333,1,0.83330000000000004,0
2,1,0,20,2,1,18,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
22,4,0,8,46,189,0,8,16,0.91941391900000002,333,0.53846153799999996,0,0.69565217400000001,0.39772727299999999,2,3,13.545454550000001,8,1.5455000000000001,0
4,2,0,7,18,6,1,6,3,2.0,119,0.0,0,0.625,0.5,0,0,28.75,1,0.75,0
7,5,0,3,8,15,2,1,4,0.83333333300000001,34,1.0,0,0.93814432999999997,0.47619047600000003,0,0,3.4285714289999998,1,0.85709999999999997,0
2,1,0,2,3,0,2,0,1,0.0,12,1.0,0,0.0,0.75,0,0,4.5,1,0.5,0
17,4,0,8,41,104,3,6,14,0.8125,185,1.0,0,0.79104477599999989,0.328125,2,10,9.7647058820000012,4,1.2941,0
19,4,0,19,41,23,5,17,19,0.688888889,319,1.0,1,0.60465116299999999,0.119298246,2,4,15.52631579,6,1.2104999999999999,0
12,1,0,2,21,42,2,1,4,0.65454545500000005,146,0.80000000000000004,0,0.0,0.26388888899999996,0,0,10.75,1,0.83330000000000004,0
31,3,0,15,109,365,0,15,27,0.88809523800000001,778,1.0,2,0.55223880599999997,0.114919355,1,3,23.645161290000001,22,2.2902999999999998,1
15,2,0,6,43,95,1,5,15,0.94642857099999989,202,0.75,1,0.81333333299999999,0.26666666699999997,1,1,12.199999999999999,2,1.0667,0
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
28,3,0,18,132,130,3,15,19,0.84656084700000001,1139,0.92857142900000011,2,0.59677419399999998,0.15151515199999999,3,5,39.178571429999998,6,1.6786000000000001,1
6,1,0,3,14,0,2,1,6,0.0,58,1.0,0,0.0,0.53333333299999997,0,0,8.5,1,0.66669999999999996,0
3,1,0,3,3,3,2,1,3,2.0,3,0.0,0,0.0,0.66666666699999999,0,0,0.0,1,1.0,0
11,1,0,4,36,51,4,0,8,1.01,314,0.59999999999999998,0,0.0,0.22,0,0,26.636363639999999,4,1.3635999999999999,1
25,3,1,35,39,0,9,26,25,0.0,189,1.0,0,0.55555555600000006,0.080000000000000002,1,1,6.5199999999999996,1,0.95999999999999996,0
1,3,0,1,2,0,1,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
1,1,0,4,1,0,3,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,2,0,6,20,1,1,5,2,2.0,80,1.0,0,0.75,0.75,1,1,38.5,1,0.5,0
7,3,0,3,16,13,0,3,6,0.75,55,0.5,0,0.80000000000000004,0.83333333300000001,0,0,6.5714285710000002,2,0.85709999999999997,0
4,2,0,6,14,0,1,6,3,0.0,96,1.0,1,0.91666666699999999,0.5,1,3,22.75,5,1.75,0
10,1,0,5,18,21,5,0,8,0.72839506200000004,182,1.0,0,0.0,0.34000000000000002,0,0,16.300000000000001,7,1.5,1
3,4,0,4,10,0,0,4,3,0.0,55,0.0,0,0.96226415099999996,0.66666666699999999,1,1,17.0,1,0.66669999999999996,0
7,4,0,6,28,21,0,6,6,2.0,92,0.0,0,0.93814432999999997,0.428571429,1,1,12.14285714,2,1.0,0
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
26,3,1,8,60,225,1,7,20,0.87272727299999997,526,1.0,2,0.60655737700000001,0.23999999999999999,0,0,18.80769231,10,1.3077000000000001,1
32,3,2,16,97,362,2,14,32,0.94193548400000005,941,0.76000000000000001,3,0.54411764699999998,0.20138888899999999,3,3,27.625,45,2.625,1
33,1,0,70,121,440,54,22,25,0.86011904799999994,1095,0.80952380999999995,7,0.0,0.11057692300000001,0,0,31.545454549999999,11,1.9697,0
29,3,1,18,96,294,2,17,16,0.89761904799999992,796,0.93333333299999999,4,0.578125,0.16269841300000001,2,2,25.931034480000001,5,1.3793,0
7,5,0,6,31,0,0,6,6,0.25,163,1.0,0,0.94791666699999999,0.28571428600000004,3,10,22.0,5,1.4286000000000001,0
2,3,0,2,3,1,2,0,2,2.0,7,0.0,0,0.90909090900000011,0.75,1,1,2.5,1,0.5,0
11,4,0,6,35,9,0,6,8,0.69999999999999996,217,1.0,2,0.8863636359999999,0.36363636399999999,2,2,18.363636360000001,3,1.4544999999999999,0
16,1,0,12,75,50,0,12,12,0.93703703700000007,682,1.0,1,0.0,0.28888888899999998,0,0,40.5,9,2.875,1
0,1,0,2,0,0,2,0,0,2.0,22,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,3,0,1,5,1,0,1,2,2.0,17,0.0,0,1.0,1.0,0,0,7.5,0,0.0,0
15,1,4,12,53,71,5,8,5,0.97619047599999997,390,0.33333333300000001,2,0.0,0.22857142899999999,0,0,24.399999999999999,18,2.3332999999999999,1
4,3,0,4,10,2,0,4,4,0.66666666699999999,48,1.0,0,0.92500000000000004,0.5,0,0,10.5,1,0.75,0
9,4,0,7,37,10,1,7,6,0.9296875,323,1.0,1,0.86440678000000004,0.27777777800000003,0,0,33.111111110000003,4,1.4443999999999999,0
11,4,0,8,38,55,0,8,10,2.0,122,0.0,0,0.90099009900000004,0.303030303,1,1,10.09090909,2,1.0,0
6,1,0,5,26,15,1,4,0,2.0,211,0.0,0,0.0,0.40000000000000002,0,0,34.166666669999998,3,1.3332999999999999,0
2,3,0,7,17,1,1,6,1,2.0,108,0.0,0,0.98717948700000002,0.625,1,3,53.0,8,4.0,0
9,5,0,4,28,12,0,4,8,0.5,217,1.0,0,0.80000000000000004,0.48148148099999999,2,5,22.666666670000001,1,0.77780000000000005,0
5,3,0,7,31,4,0,7,4,0.75,178,1.0,1,0.92500000000000004,0.5,2,2,34.0,11,2.6000000000000001,0
13,4,0,4,22,56,0,4,12,0.946969697,298,1.0,0,0.82258064500000005,0.47222222200000002,2,2,21.07692308,4,1.0769,0
2,4,0,1,5,1,0,1,2,2.0,10,0.0,0,0.98550724599999995,0.75,1,1,4.0,1,0.5,0
46,4,0,39,135,17,2,37,40,0.88376068400000007,1100,1.0,3,0.63934426200000005,0.074666667000000006,3,5,22.630434780000002,16,1.6738999999999999,1
8,2,1,4,18,2,1,3,7,0.69047619000000005,194,1.0,0,0.5625,0.34999999999999998,0,0,22.5,4,1.5,0
8,3,0,8,32,0,1,8,8,0.77551020400000004,190,0.85714285700000004,1,0.84090909099999989,0.8125,1,1,21.875,3,1.25,0
38,3,4,16,68,601,4,12,13,0.92845787000000002,534,1.0,1,0.5,0.28947368400000001,0,0,12.60526316,5,1.3684000000000001,0
7,1,0,5,12,11,1,4,7,0.66666666699999999,72,1.0,0,0.0,0.571428571,0,0,8.8571428570000013,5,1.4286000000000001,0
1,5,0,1,8,0,0,1,1,2.0,18,0.0,0,1.0,1.0,0,0,17.0,0,0.0,0
2,1,0,6,2,1,4,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
34,3,0,9,106,435,0,9,15,0.9330143540000001,1020,0.94736842099999996,3,0.53623188399999999,0.18855218899999998,2,2,28.441176469999998,46,3.0588000000000002,1
5,5,0,2,9,10,0,2,2,2.0,24,0.0,0,0.96153846200000004,0.40000000000000002,1,2,3.7999999999999998,1,0.59999999999999998,0
23,1,0,17,126,161,2,17,5,0.77083333300000001,2117,0.79166666699999999,0,0.0,0.148760331,0,0,90.0,53,4.5217000000000001,1
10,5,0,7,32,0,1,6,7,0.688888889,221,1.0,0,0.77777777799999992,0.29999999999999999,2,5,20.600000000000001,5,1.2,0
63,3,0,36,267,1715,4,35,36,0.92293906799999992,2328,0.86111111099999993,9,0.37755102000000001,0.091642229000000006,2,4,35.380952379999997,21,2.0794000000000001,1
6,4,5,64,17,15,59,5,5,2.0,67,0.0,0,0.95604395599999992,0.58333333300000001,3,4,10.16666667,2,1.1667000000000001,0
4,1,0,6,18,0,0,6,4,0.33333333300000001,100,1.0,1,0.0,0.5,0,0,23.5,3,1.25,0
5,3,0,4,18,0,0,4,5,0.5,148,1.0,0,0.88888888900000007,0.80000000000000004,0,0,28.0,1,0.80000000000000004,0
60,3,0,35,178,1304,10,25,43,0.891326022,1152,1.0,5,0.38947368399999999,0.098245614000000009,1,4,17.916666670000001,5,1.3167,1
10,1,0,5,10,45,4,1,10,2.0,10,0.0,0,0.0,0.35999999999999999,0,0,0.0,1,1.0,0
4,4,0,3,14,6,0,3,3,2.0,68,0.0,0,0.96103896099999997,0.5,1,2,16.0,2,1.0,0
4,3,0,3,7,0,0,3,4,0.0,26,1.0,0,0.869565217,0.625,0,0,5.25,1,0.75,0
3,2,1,4,5,3,1,3,3,2.0,11,0.0,0,0.81818181800000001,0.66666666699999999,0,0,2.6666666669999999,1,0.66669999999999996,0
6,3,0,4,24,1,0,4,6,0.69999999999999996,135,1.0,0,0.88095238099999995,0.41666666700000005,3,3,20.833333329999999,1,0.83330000000000004,0
5,3,0,9,44,8,1,8,3,0.625,298,1.0,0,0.84210526299999999,0.54285714299999999,1,1,57.799999999999997,1,0.59999999999999998,1
6,3,0,7,28,9,2,6,6,0.84999999999999998,261,0.25,0,0.88095238099999995,0.375,1,1,41.833333330000002,4,1.3332999999999999,0
8,3,0,6,36,18,1,6,4,1.0,182,0.428571429,1,0.86046511599999997,0.28571428600000004,0,0,20.875,1,0.75,0
9,1,0,4,19,14,3,1,9,0.65625,88,1.0,0,0.0,0.51851851900000001,0,0,8.3333333329999988,1,0.88890000000000002,0
4,2,0,4,17,0,0,4,4,0.33333333300000001,57,1.0,0,0.84210526299999999,0.875,1,1,13.0,5,1.75,1
7,3,0,10,46,9,1,9,4,0.73333333299999992,212,0.59999999999999998,0,0.86046511599999997,0.28571428600000004,1,1,28.571428569999998,4,2.0,1
9,1,0,7,21,16,0,7,9,0.84999999999999998,123,1.0,1,0.0,0.311111111,0,0,12.11111111,7,1.6667000000000001,0
9,4,0,9,61,14,0,9,7,0.77083333300000001,586,1.0,1,0.90697674400000006,0.33333333300000001,4,4,63.444444439999998,8,2.1111,0
1,1,0,0,2,0,0,0,0,2.0,26,0.0,0,0.0,1.0,0,0,3.0,0,0.0,1
28,3,0,13,85,248,5,8,24,0.87654321000000002,860,0.95238095200000006,3,0.52631578899999998,0.18928571399999999,1,4,28.964285709999999,28,3.3214000000000001,0
3,2,0,10,23,3,1,9,2,2.0,145,0.0,0,0.92000000000000004,1.0,0,0,47.333333330000002,10,3.6667000000000001,0
3,4,0,3,9,3,0,3,3,2.0,33,0.0,0,0.97222222200000008,0.55555555600000006,0,0,10.0,4,1.3332999999999999,0
10,3,0,6,38,9,0,6,10,0.79629629599999996,260,0.83333333300000001,1,0.80434782599999999,0.34000000000000002,3,3,24.399999999999999,16,2.7000000000000002,1
6,3,0,5,22,7,1,4,4,0.86666666700000006,98,1.0,0,0.9253731340000001,0.45833333299999995,2,4,14.83333333,2,1.1667000000000001,0
0,1,0,4,0,0,2,2,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
9,3,0,8,38,14,1,8,7,0.875,345,1.0,0,0.76666666700000008,0.375,3,5,36.555555560000002,3,1.2222,0
5,4,0,7,27,4,0,7,4,0.91666666699999999,109,0.33333333300000001,0,0.92307692299999999,0.46666666700000003,2,3,20.199999999999999,2,1.0,0
12,4,0,6,45,66,0,6,11,2.0,173,0.0,0,0.89215686299999997,0.30555555600000001,1,1,13.41666667,5,1.4167000000000001,0
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
22,4,0,25,172,151,1,25,10,0.92176870700000002,1224,0.28571428600000004,2,0.787878788,0.178030303,1,1,54.0,12,2.2273000000000001,1
4,2,0,9,22,6,1,8,4,1.2857142859999999,130,0.0,0,0.8125,1.0,0,0,29.75,1,0.75,1
20,4,0,9,56,150,0,9,15,0.95614035099999994,455,0.61111111100000004,2,0.76923076900000009,0.28947368400000001,0,0,20.850000000000001,6,1.3,1
25,5,1,14,91,196,3,13,16,0.87820512799999995,800,1.0,1,0.70129870099999991,0.21875,0,0,30.48,6,1.6799999999999999,1
13,3,0,10,36,20,0,10,9,0.71666666700000003,369,1.0,1,0.75510204099999989,0.21153846199999998,1,1,27.0,6,1.4615,0
3,2,0,6,15,3,0,6,2,2.0,50,0.0,0,0.92000000000000004,1.0,0,0,15.66666667,1,0.66669999999999996,0
10,1,1,6,26,41,1,5,5,0.83333333300000001,129,1.0,1,0.0,0.37037037,0,0,11.699999999999999,3,1.3999999999999999,0
7,1,1,6,8,3,6,0,7,0.66666666699999999,43,1.0,0,0.0,0.47619047600000003,0,0,4.7142857139999998,1,0.85709999999999997,0
40,5,0,30,121,622,6,24,36,0.88694638700000006,1031,0.8636363640000001,6,0.49350649399999996,0.11562500000000001,2,4,24.225000000000001,21,2.3500000000000001,1
3,2,0,3,36,3,1,2,1,2.0,241,0.0,0,0.88235294099999995,0.66666666699999999,1,2,79.333333330000002,18,6.3333000000000004,1
25,2,7,27,38,0,8,22,21,0.66666666699999999,198,1.0,0,0.28125,0.091999999999999998,0,0,6.7999999999999998,2,0.95999999999999996,0
26,4,0,4,34,203,0,4,26,0.88,399,1.0,0,0.67105263199999998,0.48717948700000002,1,1,13.88461538,1,0.96150000000000002,0
6,1,0,4,15,15,3,1,5,2.0,125,0.0,0,0.0,0.40000000000000002,0,0,19.833333329999999,1,0.83330000000000004,1
20,4,0,7,52,154,0,7,19,0.94298245599999997,377,0.5,0,0.69354838699999999,0.29999999999999999,2,2,17.25,6,1.2,0
11,3,0,9,54,15,1,8,10,0.73750000000000004,493,1.0,1,0.80434782599999999,0.27142857100000001,1,1,43.090909089999997,1,0.81820000000000004,1
2,1,0,2,9,0,0,2,2,0.0,74,1.0,1,0.0,0.59999999999999998,0,0,35.0,1,0.5,0
4,4,0,7,19,6,0,7,4,2.0,74,0.0,0,0.94736842099999996,0.875,0,0,17.5,2,1.0,0
17,1,0,13,73,82,8,6,10,0.8203125,598,1.0,0,0.0,0.18382352899999999,0,0,33.705882350000003,3,0.94120000000000004,1
4,1,0,14,27,4,1,13,1,0.77777777799999992,221,0.33333333300000001,0,0.0,0.33333333300000001,0,0,53.5,3,1.25,0
9,3,0,0,16,34,0,0,8,0.0,60,1.0,0,0.80000000000000004,0.66666666699999999,1,1,5.5555555559999998,2,1.0,0
14,5,0,12,41,29,6,6,13,0.87573964500000001,377,0.53846153799999996,2,0.76000000000000001,0.19658119699999999,1,4,25.0,9,2.2856999999999998,0
14,5,0,14,69,25,1,14,14,0.83760683800000002,492,0.77777777799999992,2,0.80597014900000008,0.24107142899999998,1,1,33.5,17,2.5,0
6,4,0,7,16,9,1,6,5,0.80000000000000004,72,1.0,1,0.93333333299999999,0.69999999999999996,0,0,10.5,3,1.1667000000000001,0
31,4,4,29,104,347,4,25,20,0.86111111099999993,1270,1.0,5,0.71962616800000001,0.12298387099999999,3,9,39.387096769999999,19,2.0,1
21,3,0,12,61,144,1,12,15,0.83636363599999997,507,1.0,3,0.66071428600000004,0.1875,2,2,22.61904762,4,1.4286000000000001,0
35,1,0,8,73,353,6,2,34,0.80718954200000004,776,0.77777777799999992,0,0.0,0.16,1,1,20.65714286,4,1.2,1
4,1,0,2,17,6,1,1,3,2.0,127,0.0,0,0.0,0.375,0,0,30.75,6,2.5,0
4,1,0,5,7,4,3,2,4,0.33333333300000001,35,1.0,1,0.0,0.58333333300000001,0,0,7.5,2,1.0,0
7,2,0,4,21,3,2,4,7,0.66666666699999999,108,1.0,0,0.5,0.428571429,1,1,13.71428571,2,1.0,0
8,3,0,6,27,0,0,6,8,0.68571428599999995,141,1.0,0,0.84090909099999989,0.34999999999999998,1,1,16.0,1,0.875,0
7,1,0,3,15,21,2,1,7,2.0,66,0.0,0,0.0,0.52380952400000003,0,0,8.4285714289999998,1,0.85709999999999997,0
4,1,0,4,8,4,0,4,3,0.66666666699999999,45,1.0,1,0.0,0.55555555600000006,0,0,10.0,1,0.5,0
2,1,0,0,3,0,0,0,1,0.0,12,1.0,0,0.0,0.75,0,0,4.5,1,0.5,0
7,1,0,3,22,0,3,1,6,0.70833333300000001,112,0.75,0,0.0,0.47619047600000003,0,0,14.42857143,4,1.4286000000000001,1
12,4,0,8,41,66,0,8,11,2.0,130,0.0,0,0.89215686299999997,0.30555555600000001,1,1,9.8333333329999988,2,1.0,0
3,3,0,3,5,1,0,3,2,0.5,14,1.0,0,0.97368421099999991,1.0,0,0,3.3333333330000001,1,0.33329999999999999,0
2,2,0,5,4,1,4,1,2,2.0,10,0.0,0,1.0,0.66666666699999999,0,0,4.0,0,0.0,0
2,3,0,3,7,1,1,3,2,2.0,23,0.0,0,0.96969696999999999,1.0,0,0,10.5,1,0.5,0
31,1,0,81,71,311,78,5,27,0.75,644,1.0,0,0.0,0.17619047600000001,0,0,19.645161290000001,16,2.1934999999999998,1
2,5,0,3,3,0,2,1,2,0.0,13,1.0,0,0.95454545499999999,0.75,0,0,5.0,1,0.5,0
9,4,0,6,25,18,0,6,8,0.875,120,0.5,0,0.84313725500000003,0.36111111100000004,1,1,11.66666667,4,1.2222,0
2,1,0,4,2,1,3,2,2,2.0,2,0.0,0,0.0,0.66666666699999999,0,0,0.0,1,1.0,0
20,3,0,9,46,160,0,9,17,0.85964912299999996,206,1.0,0,0.67272727300000001,0.26315789499999998,1,1,9.0,2,1.05,1
27,3,2,25,41,321,2,23,27,0.0,191,1.0,0,0.53571428600000004,0.084656085000000006,0,0,6.0370370370000002,4,1.1852,1
5,4,0,10,27,2,0,10,3,0.625,146,1.0,1,0.91304347799999996,0.35999999999999999,2,5,27.800000000000001,5,2.0,0
2,2,0,6,13,1,1,5,2,2.0,66,1.0,0,0.95833333300000001,1.0,0,0,31.5,1,0.5,0
2,2,0,10,22,1,1,9,2,1.25,163,0.25,0,0.95833333300000001,1.0,0,0,78.5,1,0.5,0
4,4,0,4,13,0,0,4,4,0.33333333300000001,81,1.0,0,0.94444444400000005,0.5,1,1,18.75,1,0.75,0
10,5,0,5,25,0,1,4,6,0.70370370400000004,251,1.0,1,0.77777777799999992,0.375,2,4,23.199999999999999,5,1.6000000000000001,0
39,1,0,25,150,625,8,21,24,0.87871853499999997,1561,0.91304347799999996,1,0.0,0.111111111,0,0,38.435897439999998,27,2.2307999999999999,1
4,3,1,3,5,4,1,2,4,0.66666666699999999,17,1.0,0,0.92500000000000004,0.625,0,0,3.0,1,0.75,0
10,4,0,6,32,41,1,5,9,0.88888888900000007,134,1.0,0,0.88333333299999994,0.40740740700000005,1,6,12.199999999999999,3,1.3,0
31,5,2,24,152,349,2,22,13,0.85740740700000007,1413,1.0,8,0.81168831200000002,0.115789474,4,16,44.0,7,1.4839,1
42,4,0,15,92,753,3,13,36,0.94835007199999999,707,0.9411764709999999,4,0.65546218499999997,0.14069264100000001,3,3,15.42857143,5,1.4048,0
10,1,0,3,11,15,3,0,10,0.33333333300000001,154,1.0,0,0.0,0.32000000000000001,1,1,14.300000000000001,4,1.0,1
16,1,3,6,40,80,3,3,10,0.85833333299999992,254,0.875,2,0.0,0.24107142899999998,0,0,14.375,3,1.375,0
9,2,1,2,23,0,2,0,9,0.5,246,1.0,0,0.5625,0.33333333300000001,1,2,25.88888889,1,0.77780000000000005,0
9,5,0,15,34,4,6,9,9,0.78571428599999993,266,0.428571429,0,0.82608695700000001,0.29629629600000001,1,4,27.777777780000001,11,2.8889,0
14,3,0,6,34,65,0,6,14,0.91025641000000002,378,1.0,1,0.73999999999999999,0.59523809500000002,1,1,25.14285714,2,1.0,0
15,3,3,10,47,39,4,6,11,0.54761904799999994,310,1.0,0,0.68181818199999999,0.222222222,2,5,19.466666669999999,7,1.8667,1
1,6,1,3,2,0,2,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
3,1,0,4,7,3,1,3,3,2.0,17,0.0,0,0.0,0.55555555600000006,0,0,4.6666666670000003,1,0.66669999999999996,0
29,3,7,89,59,328,85,5,27,0.88095238099999995,471,0.77777777799999992,0,0.56603773600000007,0.23469387799999999,3,4,14.931034479999999,6,2.0345,0
6,4,0,7,29,0,0,7,5,0.76000000000000001,195,1.0,0,0.91071428599999993,0.41666666700000005,0,0,30.666666670000001,1,0.83330000000000004,0
10,3,0,5,41,21,0,5,5,0.66666666699999999,214,1.0,0,0.80434782599999999,0.43333333299999999,0,0,20.0,2,1.0,0
5,3,0,8,26,10,1,8,3,2.0,144,0.0,0,0.88235294099999995,0.40000000000000002,0,0,27.800000000000001,6,3.0,0
3,1,0,0,7,0,0,0,3,0.0,19,1.0,0,0.0,0.66666666699999999,0,0,5.0,1,0.66669999999999996,0
6,3,0,5,17,5,0,5,5,0.73333333299999992,94,1.0,0,0.88095238099999995,0.5,0,0,14.16666667,1,0.83330000000000004,0
42,3,4,19,107,739,4,15,33,0.92886178900000005,898,0.95833333300000001,2,0.47435897399999999,0.19312169300000001,0,0,19.809523810000002,10,1.619,1
7,1,0,12,46,21,4,8,0,2.0,264,0.0,0,0.0,0.30952381000000001,0,0,36.714285709999999,9,2.0,0
4,6,0,4,16,0,0,4,3,0.33333333300000001,52,1.0,0,0.97391304299999992,0.75,2,2,11.75,2,1.0,0
15,4,3,499,30,0,498,1,15,0.39285714299999996,153,1.0,1,0.61904761899999994,0.322222222,1,3,9.0666666669999998,2,0.66669999999999996,0
18,3,0,12,80,61,1,12,12,0.64705882400000003,549,1.0,2,0.68518518500000003,0.18181818199999999,0,0,29.38888889,8,1.9443999999999999,1
3,1,0,2,5,3,2,0,3,2.0,19,0.0,0,0.0,0.5,0,0,5.3333333329999997,1,0.66669999999999996,0
9,1,59,62,22,28,61,1,8,0.75,130,0.66666666699999999,0,0.0,0.48148148099999999,0,0,13.11111111,5,1.4443999999999999,0
6,2,0,15,56,13,1,14,3,0.80000000000000004,280,0.0,1,0.61538461499999997,0.58333333300000001,0,0,45.5,5,2.1667000000000001,0
14,3,0,7,43,57,0,7,10,0.76923076900000009,386,1.0,1,0.73999999999999999,0.31428571399999999,0,0,26.071428569999998,2,1.1429,0
34,3,0,12,86,0,2,10,27,0.99852180299999993,822,1.0,1,0.53623188399999999,0.30808080799999998,1,1,21.970588240000001,4,1.5588,0
10,2,0,6,26,9,2,4,7,0.72222222200000008,156,1.0,1,0.5,0.25,1,1,14.0,3,1.1000000000000001,0
3,1,0,1,5,3,1,0,3,2.0,24,0.0,0,0.0,0.66666666699999999,0,0,7.0,4,1.6667000000000001,0
3,2,0,4,6,0,1,3,3,0.0,34,1.0,0,0.81818181800000001,0.66666666699999999,0,0,10.0,2,1.0,0
25,1,0,10,53,224,1,9,17,0.72023809500000002,460,1.0,1,0.0,0.20000000000000001,0,0,17.120000000000001,5,1.8400000000000001,1
2,1,0,6,23,1,3,4,2,2.0,265,0.0,0,0.0,0.5,0,0,131.5,1,0.5,0
1,1,0,13,1,0,11,2,1,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,4,0,5,18,10,0,5,4,2.0,81,0.0,0,0.94871794900000006,0.80000000000000004,1,2,15.199999999999999,3,1.2,0
16,1,0,8,76,0,3,5,16,0.88333333299999994,616,0.25,1,0.0,0.16666666699999999,1,1,36.5,8,1.5625,1
2,1,0,6,4,1,4,2,2,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,0
28,4,0,20,78,142,1,20,26,0.78518518500000001,503,1.0,1,0.74285714299999994,0.18303571399999999,2,2,16.785714290000001,3,1.1429,0
31,3,0,19,107,391,0,19,28,0.92280701799999998,977,0.89473684200000003,5,0.56060606099999999,0.14999999999999999,3,3,29.903225809999999,3,1.129,0
27,2,0,6,46,53,3,3,4,0.74009323999999999,2106,1.0,2,0.257142857,0.209876543,1,2,75.777777779999994,9,1.4815,1
3,2,0,8,24,3,1,7,2,2.0,116,0.0,0,0.92000000000000004,0.55555555600000006,0,0,37.666666669999998,4,1.6667000000000001,0
25,3,0,18,91,218,0,18,18,0.88988095200000006,671,1.0,2,0.61666666700000006,0.32500000000000001,1,1,25.280000000000001,10,1.5600000000000001,0
25,2,0,18,117,230,2,17,14,0.95833333300000001,877,0.78947368400000006,0,0.571428571,0.222222222,1,4,33.32,5,1.6399999999999999,1
7,2,0,11,74,15,0,11,2,0.72222222200000008,487,0.33333333300000001,0,0.72727272700000001,0.36734693899999998,2,4,68.142857140000004,13,3.1429,1
21,4,0,7,45,168,0,7,16,0.92307692299999999,302,0.53846153799999996,0,0.70588235300000002,0.39285714299999996,2,3,12.76190476,7,1.4762,0
6,1,0,1,16,11,1,0,2,0.84999999999999998,202,1.0,0,0.0,0.36111111100000004,0,0,32.0,1,0.83330000000000004,0
13,1,0,24,82,22,5,19,13,0.78333333299999997,552,0.90000000000000002,4,0.0,0.14743589699999998,0,0,40.69230769,6,1.3846000000000001,0
8,2,0,5,19,8,0,5,7,1.0,165,0.29999999999999999,0,0.5625,0.6875,0,0,18.375,2,1.0,0
1,1,0,1,13,0,1,0,0,2.0,115,0.0,0,0.0,1.0,0,0,100.0,0,0.0,0
5,4,0,3,17,10,0,3,4,2.0,87,0.0,0,0.94871794900000006,0.53333333299999997,1,2,16.399999999999999,3,1.2,0
2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
12,2,0,8,41,48,1,7,9,0.63636363600000001,203,1.0,0,0.74418604700000002,0.21875,1,1,15.75,7,1.5832999999999999,0
8,3,0,2,40,10,0,2,8,0.71428571400000007,281,1.0,0,0.84090909099999989,0.32500000000000001,1,1,33.625,4,1.25,0
26,3,0,12,85,217,7,7,19,0.77714285700000008,811,0.78571428599999993,1,0.55555555600000006,0.21978022,2,3,29.65384615,7,1.9615,1
6,2,0,6,16,1,5,3,6,0.59999999999999998,84,1.0,0,0.54545454500000001,0.44444444399999999,1,1,12.33333333,2,1.0,0
6,1,0,3,25,0,1,2,6,0.29999999999999999,135,1.0,0,0.0,0.44444444399999999,0,0,21.166666670000001,4,2.0,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
